Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:42:01,HR2209,1800.0,20220328.HR2209.0015.fits,on,on,on,on,7,3.5,9.85
03:22:29,TOI568,1800.0,20220328.TOI568.0016.fits,on,on,on,on,7,3.5,9.85
04:01:27,TOI568,1800.0,20220328.TOI568.0017.fits,on,on,on,on,7,3.5,9.85
04:46:00,TOI568,1800.0,20220328.TOI568.0018.fits,on,on,on,on,7,3.5,9.85
05:30:42,TOI568,1800.0,20220328.TOI568.0019.fits,on,on,on,on,7,3.5,9.85
06:10:30,TOI1842,1800.0,20220328.TOI1842.0020.fits,on,on,on,on,7,3.5,9.85
06:51:28,TOI1842,1800.0,20220328.TOI1842.0021.fits,on,on,on,on,7,3.5,9.85
