Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:29:03,TOI1431,1800.0,n20221117.TOI1431.0014.fits,on,on,on,on,16,8.0,11.65
02:10:59,TOI1431,1800.0,n20221117.TOI1431.0015.fits,on,on,on,on,16,8.0,11.65
02:51:16,TOI1431,1800.0,n20221117.TOI1431.0016.fits,on,on,on,on,16,8.0,11.65
03:33:37,HR179,1800.0,n20221117.HR179.0017.fits,on,on,on,on,16,8.0,11.65
04:18:19,TOI1408,1800.0,n20221117.TOI1408.0018.fits,on,on,on,on,16,8.0,11.65
05:03:06,TOI1588,1800.0,n20221117.TOI1588.0019.fits,on,on,on,on,16,8.0,11.65
05:47:42,TOI1588,1800.0,n20221117.TOI1588.0020.fits,on,on,on,on,16,8.0,11.65
06:32:37,TOI1588,1800.0,n20221117.TOI1588.0021.fits,on,on,on,on,16,8.0,11.65
07:13:50,TOI1588,1800.0,n20221117.TOI1588.0022.fits,on,on,on,on,16,8.0,11.65
07:58:26,TOI1588,1800.0,n20221117.TOI1588.0023.fits,on,on,on,on,16,8.0,11.65
08:39:34,TOI1588,1800.0,n20221117.TOI1588.0024.fits,on,on,on,on,16,8.0,11.65
09:21:51,TOI2456,1800.0,n20221117.TOI2456.0025.fits,on,on,on,on,16,8.0,11.65
10:05:16,TOI2456,1800.0,n20221117.TOI2456.0026.fits,on,on,on,on,16,8.0,11.65
10:49:52,TOI2456,1800.0,n20221117.TOI2456.0027.fits,on,on,on,on,16,8.0,11.65
11:32:44,TOI1012,1800.0,n20221117.TOI1012.0028.fits,on,on,on,on,16,8.0,11.65
12:13:44,TOI1012,1800.0,n20221117.TOI1012.0029.fits,on,on,on,on,16,8.0,11.65
