Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:26:35,TOI1150_01,1200.0,20210924.TOI1150_01.0014.fits,on,on,on,on,10,4.17,10.16
02:47:09,TOI1150_01,1200.0,20210924.TOI1150_01.0015.fits,on,on,on,on,10,4.17,10.16
03:07:43,TOI1150_01,1200.0,20210924.TOI1150_01.0016.fits,on,on,on,on,10,4.17,10.16
03:28:17,TOI1150_01,1200.0,20210924.TOI1150_01.0017.fits,on,on,on,on,10,4.17,10.16
03:48:51,TOI1150_01,1200.0,20210924.TOI1150_01.0018.fits,on,on,on,on,10,4.17,10.16
04:59:34,TOI1355,1800.0,20210924.TOI1355.0019.fits,on,on,on,on,10,4.17,10.16
05:43:35,TOI1355,1800.0,20210924.TOI1355.0020.fits,on,on,on,on,10,4.17,10.16
06:57:44,TOI1355,1800.0,20210924.TOI1355.0021.fits,on,on,on,on,10,4.17,10.16
07:41:56,TOI1518,1800.0,20210924.TOI1518.0022.fits,on,on,on,on,10,4.17,10.16
09:52:40,TOI1518,1800.0,20210924.TOI1518.0023.fits,on,on,on,on,10,4.17,10.16
