Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:13:19,TOI1608_01,1200.0,20220220.TOI1608_01.0015.fits,on,on,on,on,21,8.67,11.0
02:33:53,TOI1608_01,1200.0,20220220.TOI1608_01.0016.fits,on,on,on,on,21,8.67,11.0
02:54:28,TOI1608_01,1200.0,20220220.TOI1608_01.0017.fits,on,on,on,on,21,8.67,11.0
03:15:03,TOI1608_01,1200.0,20220220.TOI1608_01.0018.fits,on,on,on,on,21,8.67,11.0
03:35:37,TOI1608_01,1200.0,20220220.TOI1608_01.0019.fits,on,on,on,on,21,8.67,11.0
04:02:50,TOI1608_01,1200.0,20220220.TOI1608_01.0020.fits,on,on,on,on,21,8.67,11.0
04:23:25,TOI1608_01,1200.0,20220220.TOI1608_01.0021.fits,on,on,on,on,21,8.67,11.0
04:44:01,TOI1608_01,1200.0,20220220.TOI1608_01.0022.fits,on,on,on,on,21,8.67,11.0
05:04:36,TOI1608_01,1200.0,20220220.TOI1608_01.0023.fits,on,on,on,on,21,8.67,11.0
05:25:15,TOI1608_01,1200.0,20220220.TOI1608_01.0024.fits,on,on,on,on,21,8.67,11.0
05:52:43,TOI1608_01,1200.0,20220220.TOI1608_01.0025.fits,on,on,on,on,21,8.67,11.0
06:22:43,HR3799,1800.0,20220220.HR3799.0026.fits,on,on,on,on,21,8.67,11.0
07:01:22,TOI1842,1800.0,20220220.TOI1842.0027.fits,on,on,on,on,21,8.67,11.0
07:39:41,TOI1842,1800.0,20220220.TOI1842.0028.fits,on,on,on,on,21,8.67,11.0
08:18:04,TOI1842,1800.0,20220220.TOI1842.0029.fits,on,on,on,on,21,8.67,11.0
08:57:12,TOI1842,1800.0,20220220.TOI1842.0030.fits,on,on,on,on,21,8.67,11.0
09:35:38,TIC349488688,1800.0,20220220.TIC349488688.0031.fits,on,on,on,on,21,8.67,11.0
10:14:06,TOI2145,1800.0,20220220.TOI2145.0032.fits,on,on,on,on,21,8.67,11.0
10:52:28,TOI2145,1800.0,20220220.TOI2145.0033.fits,on,on,on,on,21,8.67,11.0
11:30:53,TOI2145,1800.0,20220220.TOI2145.0034.fits,on,on,on,on,21,8.67,11.0
12:09:21,TOI2123,1800.0,20220220.TOI2123.0035.fits,on,on,on,on,21,8.67,11.0
